0.007194109182145865,0.0,0.0,204.33376291152274,0.0,0.0,728.140317149977,-331.36779766546886,-55.227924812395784
0.014387589091585815,0.0,0.0,204.33351277929094,0.0,0.0,728.1405672822002,-331.36831552638876,-55.22788676163067
0.021579181758598902,0.0,0.0,204.33309619931975,0.0,0.0,728.140983862163,-331.3691780861114,-55.22782339047734
0.02876763126896442,0.0,0.0,204.3325136678788,0.0,0.0,728.1415663935961,-331.3703844576896,-55.22773477454203
0.035951685347189316,0.0,0.0,204.33176589541782,0.0,0.0,728.1423141660496,-331.3719333660315,-55.22762102205701
0.04313009692751878,0.0,0.0,204.33085380457112,0.0,0.0,728.1432262568894,-331.3738231510824,-55.22748227357572
0.05030162570723641,0.0,0.0,204.3297785275402,0.0,0.0,728.1443015339137,-331.3760517720204,-55.22731870157375
0.05746503967688236,0.0,0.0,204.3285414028692,0.0,0.0,728.1455386585783,-331.3786168124412,-55.22713050995691
0.06461911662217655,0.0,0.0,204.3271439716304,0.0,0.0,728.1469360898113,-331.38151548650814,-55.22691793347916
0.07176264559262811,0.0,0.0,204.3255879730412,0.0,0.0,728.148492088395,-331.3847446460335,-55.2266812370743
0.07889442833203884,0.0,0.0,204.32387533953664,0.0,0.0,728.1502047218943,-331.38830078845524,-55.22642071510425
0.08601328066636565,0.0,0.0,204.32200819132422,0.0,0.0,728.1520718701017,-331.39218006566875,-55.22613669052842
0.0931180338446914,0.0,0.0,204.31998883044895,0.0,0.0,728.1540912309727,-331.3963782936687,-55.225829513998626
0.10020753582936212,0.0,0.0,204.3178197344029,0.0,0.0,728.1562603270146,-331.40089096295185,-55.225499562884366
0.10728065253167855,0.0,0.0,204.31550354930997,0.0,0.0,728.1585765121038,-331.4057132496313,-55.22514724023337
0.11433626898987669,0.0,0.0,204.3130430827228,0.0,0.0,728.1610369786877,-331.4108400272057,-55.22477297367307
0.12137329048649276,0.0,0.0,204.31044129606812,0.0,0.0,728.1636387653393,-331.4162658789288,-55.22437721425854
0.12839064360257943,0.0,0.0,204.3077012967778,0.0,0.0,728.1663787646268,-331.4219851107206,-55.2239604352723
0.13538727720661697,0.0,0.0,204.30482633014492,0.0,0.0,728.1692537312573,-331.42799176455947,-55.22352313098271
0.1423621633763438,0.0,0.0,204.30181977094293,0.0,0.0,728.1722602904573,-331.43427963229726,-55.22306581536568
0.14931429825211037,0.0,0.0,204.29868511484784,0.0,0.0,728.1753949465505,-331.44084226983335,-55.22258902079697
0.15624270282073663,0.0,0.0,204.2954259697027,0.0,0.0,728.1786540916942,-331.4476730115888,-55.22209329672012
0.1631464236292216,0.0,0.0,204.29204604666205,0.0,0.0,728.1820340147335,-331.4547649852195,-55.22157920829635
0.17002453342801313,0.0,0.0,204.28854915125544,0.0,0.0,728.1855309101393,-331.4621111265093,-55.22104733504199
0.17687613174389163,0.0,0.0,204.28493917440738,0.0,0.0,728.1891408869865,-331.4697041943815,-55.2204982694596
0.18370034538285385,0.0,0.0,204.2812200834489,0.0,0.0,728.1928599779444,-331.47753678597616,-55.21993261566779
0.19049632886369575,0.0,0.0,204.27739591315628,0.0,0.0,728.1966841482367,-331.48560135173466,-55.219350988034975
0.1972632647832904,0.0,0.0,204.27347075685066,0.0,0.0,728.2006093045424,-331.4938902104381,-55.21875400982302
0.2040003641148307,0.0,0.0,204.26944875758903,0.0,0.0,728.2046313038043,-331.5023955641521,-55.2181423118445
0.21070686644056114,0.0,0.0,204.26533409947797,0.0,0.0,728.2087459619157,-331.51110951302536,-55.21751653113895
0.21738204012075335,0.0,0.0,204.26113099913744,0.0,0.0,728.2129490622567,-331.52002406989965,-55.21687730967198
0.22402518240088876,0.0,0.0,204.25684369734049,0.0,0.0,728.2172363640543,-331.5291311746872,-55.2162252930614
